image_path,label,storm_id,basin,region,subregion,timestamp,image_id,class_name,class_code,group_id
data/processed/classification/D-DD/CLS_01316.png,0,2023217N15256,EP,pacific_ocean,eastern_pacific,2023-08-05T12:00:00Z,CLS-IMG01173,Depression / Deep Depression,D-DD,G0845
data/processed/classification/D-DD/CLS_01317.png,0,2023218N25145,WP,pacific_ocean,western_pacific,2023-08-07T09:00:00Z,CLS-IMG01174,Depression / Deep Depression,D-DD,G0846
data/processed/classification/D-DD/CLS_01321.png,0,2023239N18144,WP,pacific_ocean,western_pacific,2023-09-05T00:00:00Z,CLS-IMG01177,Depression / Deep Depression,D-DD,G0849
data/processed/classification/D-DD/CLS_01323.png,0,2023266N16116,WP,pacific_ocean,western_pacific,2023-09-25T18:00:00Z,CLS-IMG01179,Depression / Deep Depression,D-DD,G0851
data/processed/classification/D-DD/CLS_01324.png,0,2023276N11254,EP,pacific_ocean,eastern_pacific,2023-10-03T00:00:00Z,CLS-IMG01180,Depression / Deep Depression,D-DD,G0852
data/processed/classification/D-DD/CLS_01325.png,0,2023279N08157,WP,pacific_ocean,western_pacific,2023-10-07T09:00:00Z,CLS-IMG01181,Depression / Deep Depression,D-DD,G0853
data/processed/classification/D-DD/CLS_01326.png,0,2023290N12256,EP,pacific_ocean,eastern_pacific,2023-10-17T15:00:00Z,CLS-IMG01182,Depression / Deep Depression,D-DD,G0854
data/processed/classification/D-DD/CLS_01327.png,0,2023292N11063,NI,north_indian_ocean,arabian_sea,2023-10-20T03:00:00Z,CLS-IMG01183,Depression / Deep Depression,D-DD,G0855
data/processed/classification/D-DD/CLS_01328.png,0,2023292S03172,SP,pacific_ocean,southern_pacific,2023-10-21T12:00:00Z,CLS-IMG01184,Depression / Deep Depression,D-DD,G0856
data/processed/classification/D-DD/CLS_01330.png,0,2023293N12089,NI,north_indian_ocean,bay_of_bengal,2023-10-22T12:00:00Z,CLS-IMG01185,Depression / Deep Depression,D-DD,G0857
data/processed/classification/D-DD/CLS_01332.png,0,2023293N12089,NI,north_indian_ocean,bay_of_bengal,2023-10-23T00:00:00Z,CLS-IMG01187,Depression / Deep Depression,D-DD,G0857
data/processed/classification/D-DD/CLS_01333.png,0,2023292N11063,NI,north_indian_ocean,arabian_sea,2023-10-24T09:00:00Z,CLS-IMG01188,Depression / Deep Depression,D-DD,G0855
data/processed/classification/D-DD/CLS_01334.png,0,2023293N12089,NI,north_indian_ocean,bay_of_bengal,2023-10-25T06:00:00Z,CLS-IMG01189,Depression / Deep Depression,D-DD,G0857
data/processed/classification/D-DD/CLS_01335.png,0,2023316S08168,SP,pacific_ocean,southern_pacific,2023-11-12T21:00:00Z,CLS-IMG01190,Depression / Deep Depression,D-DD,G0859
data/processed/classification/D-DD/CLS_01336.png,0,2023317N10094,NI,north_indian_ocean,bay_of_bengal,2023-11-15T18:00:00Z,CLS-IMG01191,Depression / Deep Depression,D-DD,G0860
data/processed/classification/D-DD/CLS_01337.png,0,2023317N10094,NI,north_indian_ocean,bay_of_bengal,2023-11-16T06:00:00Z,CLS-IMG01192,Depression / Deep Depression,D-DD,G0860
data/processed/classification/D-DD/CLS_01338.png,0,2023317N10094,NI,north_indian_ocean,bay_of_bengal,2023-11-16T21:00:00Z,CLS-IMG01193,Depression / Deep Depression,D-DD,G0860
data/processed/classification/D-DD/CLS_01339.png,0,2023317N10094,NI,north_indian_ocean,bay_of_bengal,2023-11-17T15:00:00Z,CLS-IMG01194,Depression / Deep Depression,D-DD,G0860
data/processed/classification/D-DD/CLS_01340.png,0,2023334N08088,NI,north_indian_ocean,bay_of_bengal,2023-12-02T09:00:00Z,CLS-IMG01195,Depression / Deep Depression,D-DD,G0861
data/processed/classification/D-DD/CLS_01341.png,0,2023334N08088,NI,north_indian_ocean,bay_of_bengal,2023-12-02T21:00:00Z,CLS-IMG01196,Depression / Deep Depression,D-DD,G0861
data/processed/classification/D-DD/CLS_01342.png,0,2023334N08088,NI,north_indian_ocean,bay_of_bengal,2023-12-05T21:00:00Z,CLS-IMG01197,Depression / Deep Depression,D-DD,G0861
data/processed/classification/D-DD/CLS_01345.png,0,2024017S15151,SP,pacific_ocean,southern_pacific,2024-01-19T18:00:00Z,CLS-IMG01199,Depression / Deep Depression,D-DD,G0863
data/processed/classification/D-DD/CLS_01346.png,0,2024022S16058,SI,south_indian_ocean,,2024-01-22T21:00:00Z,CLS-IMG01200,Depression / Deep Depression,D-DD,G0864
data/processed/classification/D-DD/CLS_01347.png,0,2024017S15151,SP,pacific_ocean,southern_pacific,2024-01-26T09:00:00Z,CLS-IMG01201,Depression / Deep Depression,D-DD,G0863
data/processed/classification/D-DD/CLS_01348.png,0,2024029S15063,SI,south_indian_ocean,,2024-01-30T06:00:00Z,CLS-IMG01202,Depression / Deep Depression,D-DD,G0865
data/processed/classification/D-DD/CLS_01349.png,0,2024035S16188,SP,pacific_ocean,southern_pacific,2024-02-04T12:00:00Z,CLS-IMG01203,Depression / Deep Depression,D-DD,G0866
data/processed/classification/D-DD/CLS_01350.png,0,2024037S09184,SP,pacific_ocean,southern_pacific,2024-02-06T15:00:00Z,CLS-IMG01204,Depression / Deep Depression,D-DD,G0866
data/processed/classification/D-DD/CLS_01354.png,0,2024044S14066,SI,south_indian_ocean,,2024-02-15T00:00:00Z,CLS-IMG01208,Depression / Deep Depression,D-DD,G0869
data/processed/classification/D-DD/CLS_01355.png,0,2024044S15134,SP,pacific_ocean,southern_pacific,2024-02-17T00:00:00Z,CLS-IMG01209,Depression / Deep Depression,D-DD,G0870
data/processed/classification/D-DD/CLS_01357.png,0,2024073S14128,SI,south_indian_ocean,,2024-03-13T09:00:00Z,CLS-IMG01211,Depression / Deep Depression,D-DD,G0872
data/processed/classification/D-DD/CLS_01358.png,0,2024073S14128,SP,pacific_ocean,southern_pacific,2024-03-15T00:00:00Z,CLS-IMG01212,Depression / Deep Depression,D-DD,G0872
data/processed/classification/D-DD/CLS_01359.png,0,2024082S08054,SI,south_indian_ocean,,2024-03-24T15:00:00Z,CLS-IMG01213,Depression / Deep Depression,D-DD,G0873
data/processed/classification/D-DD/CLS_01360.png,0,2024100S11152,SP,pacific_ocean,southern_pacific,2024-04-10T03:00:00Z,CLS-IMG01214,Depression / Deep Depression,D-DD,G0874
data/processed/classification/D-DD/CLS_01361.png,0,2024096S11120,SI,south_indian_ocean,,2024-04-11T00:00:00Z,CLS-IMG01215,Depression / Deep Depression,D-DD,G0875
data/processed/classification/D-DD/CLS_01368.png,0,2024236N14248,EP,pacific_ocean,eastern_pacific,2024-08-25T06:00:00Z,CLS-IMG01221,Depression / Deep Depression,D-DD,G0880
data/processed/classification/D-DD/CLS_01369.png,0,2024238N25077,NI,north_indian_ocean,arabian_sea,2024-08-27T12:00:00Z,CLS-IMG01222,Depression / Deep Depression,D-DD,G0881
data/processed/classification/D-DD/CLS_01370.png,0,2024238N25077,NI,north_indian_ocean,arabian_sea,2024-08-28T00:00:00Z,CLS-IMG01223,Depression / Deep Depression,D-DD,G0881
data/processed/classification/D-DD/CLS_01371.png,0,2024238N25077,NI,north_indian_ocean,arabian_sea,2024-08-28T21:00:00Z,CLS-IMG01224,Depression / Deep Depression,D-DD,G0881
data/processed/classification/D-DD/CLS_01372.png,0,2024238N25077,NI,north_indian_ocean,arabian_sea,2024-08-29T09:00:00Z,CLS-IMG01225,Depression / Deep Depression,D-DD,G0881
data/processed/classification/D-DD/CLS_01373.png,0,2024238N25077,NI,north_indian_ocean,arabian_sea,2024-09-01T15:00:00Z,CLS-IMG01226,Depression / Deep Depression,D-DD,G0881
data/processed/classification/D-DD/CLS_01374.png,0,2024238N25077,NI,north_indian_ocean,arabian_sea,2024-09-02T09:00:00Z,CLS-IMG01227,Depression / Deep Depression,D-DD,G0881
data/processed/classification/D-DD/CLS_01375.png,0,2024244N09137,WP,pacific_ocean,western_pacific,2024-09-02T21:00:00Z,CLS-IMG01228,Depression / Deep Depression,D-DD,G0882
data/processed/classification/D-DD/CLS_01376.png,0,2024253N11148,WP,pacific_ocean,western_pacific,2024-09-10T09:00:00Z,CLS-IMG01229,Depression / Deep Depression,D-DD,G0883
data/processed/classification/D-DD/CLS_01380.png,0,2024278N11150,WP,pacific_ocean,western_pacific,2024-10-09T09:00:00Z,CLS-IMG01232,Depression / Deep Depression,D-DD,G0885
data/processed/classification/D-DD/CLS_01384.png,0,2024298N13150,WP,pacific_ocean,western_pacific,2024-10-26T09:00:00Z,CLS-IMG01236,Depression / Deep Depression,D-DD,G0887
data/processed/classification/D-DD/CLS_01387.png,0,2024307N11250,EP,pacific_ocean,eastern_pacific,2024-11-06T21:00:00Z,CLS-IMG01239,Depression / Deep Depression,D-DD,G0890
data/processed/classification/D-DD/CLS_01390.png,0,2024329N04089,NI,north_indian_ocean,bay_of_bengal,2024-11-24T21:00:00Z,CLS-IMG01242,Depression / Deep Depression,D-DD,G0893
data/processed/classification/D-DD/CLS_01392.png,0,2024329N04089,NI,north_indian_ocean,bay_of_bengal,2024-11-27T00:00:00Z,CLS-IMG01243,Depression / Deep Depression,D-DD,G0893
data/processed/classification/D-DD/CLS_01393.png,0,2024329N04089,NI,north_indian_ocean,bay_of_bengal,2024-11-28T06:00:00Z,CLS-IMG01244,Depression / Deep Depression,D-DD,G0893
data/processed/classification/D-DD/CLS_01396.png,0,2025159N12250,EP,pacific_ocean,eastern_pacific,2025-06-08T06:00:00Z,CLS-IMG01247,Depression / Deep Depression,D-DD,G0896
data/processed/classification/D-DD/CLS_01398.png,0,2025180N13261,EP,pacific_ocean,eastern_pacific,2025-06-29T06:00:00Z,CLS-IMG01248,Depression / Deep Depression,D-DD,G0897
data/processed/classification/D-DD/CLS_01399.png,0,2025219N13264,EP,pacific_ocean,eastern_pacific,2025-08-06T15:00:00Z,CLS-IMG01249,Depression / Deep Depression,D-DD,G0898
data/processed/classification/CS-SCS/CLS_01401.png,1,1999343S09095,SI,south_indian_ocean,,1999-12-12T09:00:00Z,CLS-IMG01251,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0000
data/processed/classification/CS-SCS/CLS_01402.png,1,1999357S08076,SI,south_indian_ocean,,1999-12-25T12:00:00Z,CLS-IMG01252,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0001
data/processed/classification/CS-SCS/CLS_01403.png,1,2000003S13082,SI,south_indian_ocean,,2000-01-07T12:00:00Z,CLS-IMG01253,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0900
data/processed/classification/CS-SCS/CLS_01404.png,1,2000006S15164,SP,pacific_ocean,southern_pacific,2000-01-09T12:00:00Z,CLS-IMG01254,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0002
data/processed/classification/CS-SCS/CLS_01405.png,1,2000006S15164,SP,pacific_ocean,southern_pacific,2000-01-10T06:00:00Z,CLS-IMG01255,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0002
data/processed/classification/CS-SCS/CLS_01408.png,1,2000024S12100,SI,south_indian_ocean,,2000-01-30T21:00:00Z,CLS-IMG01258,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0005
data/processed/classification/CS-SCS/CLS_01409.png,1,2000031S11074,SI,south_indian_ocean,,2000-02-02T00:00:00Z,CLS-IMG01259,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0901
data/processed/classification/CS-SCS/CLS_01410.png,1,2000032S11116,SI,south_indian_ocean,,2000-02-04T21:00:00Z,CLS-IMG01260,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0007
data/processed/classification/CS-SCS/CLS_01416.png,1,2000060S17123,SI,south_indian_ocean,,2000-03-01T09:00:00Z,CLS-IMG01266,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0012
data/processed/classification/CS-SCS/CLS_01417.png,1,2000060S12086,SI,south_indian_ocean,,2000-03-02T18:00:00Z,CLS-IMG01267,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0012
data/processed/classification/CS-SCS/CLS_01422.png,1,2000075S17119,SI,south_indian_ocean,,2000-03-19T00:00:00Z,CLS-IMG01272,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0014
data/processed/classification/CS-SCS/CLS_01423.png,1,2000091S14156,SP,pacific_ocean,southern_pacific,2000-04-01T06:00:00Z,CLS-IMG01273,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0015
data/processed/classification/CS-SCS/CLS_01425.png,1,2000091S14156,SP,pacific_ocean,southern_pacific,2000-04-02T15:00:00Z,CLS-IMG01274,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0015
data/processed/classification/CS-SCS/CLS_01426.png,1,2000089S20168,SP,pacific_ocean,southern_pacific,2000-04-03T00:00:00Z,CLS-IMG01275,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0015
data/processed/classification/CS-SCS/CLS_01428.png,1,2000089S20168,SP,pacific_ocean,southern_pacific,2000-04-04T00:00:00Z,CLS-IMG01276,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0015
data/processed/classification/CS-SCS/CLS_01430.png,1,2000104S17182,SP,pacific_ocean,southern_pacific,2000-04-16T06:00:00Z,CLS-IMG01277,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0016
data/processed/classification/CS-SCS/CLS_01432.png,1,2000105S09127,SI,south_indian_ocean,,2000-04-18T15:00:00Z,CLS-IMG01278,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0017
data/processed/classification/CS-SCS/CLS_01436.png,1,2000164N12256,EP,pacific_ocean,eastern_pacific,2000-06-14T09:00:00Z,CLS-IMG01282,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0019
data/processed/classification/CS-SCS/CLS_01438.png,1,2000202N12131,WP,pacific_ocean,western_pacific,2000-07-27T12:00:00Z,CLS-IMG01284,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0021
data/processed/classification/CS-SCS/CLS_01440.png,1,2000214S06080,SI,south_indian_ocean,,2000-08-02T15:00:00Z,CLS-IMG01286,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0024
data/processed/classification/CS-SCS/CLS_01441.png,1,2000215N15254,EP,pacific_ocean,eastern_pacific,2000-08-05T18:00:00Z,CLS-IMG01287,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0025
data/processed/classification/CS-SCS/CLS_01442.png,1,2000214N22155,WP,pacific_ocean,western_pacific,2000-08-11T00:00:00Z,CLS-IMG01288,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0023
data/processed/classification/CS-SCS/CLS_01443.png,1,2000223N18257,EP,pacific_ocean,eastern_pacific,2000-08-12T03:00:00Z,CLS-IMG01289,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0905
data/processed/classification/CS-SCS/CLS_01445.png,1,2000222N14143,WP,pacific_ocean,western_pacific,2000-08-16T09:00:00Z,CLS-IMG01291,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0023
data/processed/classification/CS-SCS/CLS_01446.png,1,2000228N31180,EP,pacific_ocean,eastern_pacific,2000-08-17T00:00:00Z,CLS-IMG01292,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0907
data/processed/classification/CS-SCS/CLS_01447.png,1,2000241N15223,EP,pacific_ocean,eastern_pacific,2000-08-28T18:00:00Z,CLS-IMG01293,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0028
data/processed/classification/CS-SCS/CLS_01448.png,1,2000240N22115,WP,pacific_ocean,western_pacific,2000-08-30T15:00:00Z,CLS-IMG01294,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0029
data/processed/classification/CS-SCS/CLS_01449.png,1,2000245N14157,WP,pacific_ocean,western_pacific,2000-09-03T06:00:00Z,CLS-IMG01295,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0030
data/processed/classification/CS-SCS/CLS_01450.png,1,2000248N17117,WP,pacific_ocean,western_pacific,2000-09-09T21:00:00Z,CLS-IMG01296,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0908
data/processed/classification/CS-SCS/CLS_01451.png,1,2000258N22138,WP,pacific_ocean,western_pacific,2000-09-15T15:00:00Z,CLS-IMG01297,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0032
data/processed/classification/CS-SCS/CLS_01452.png,1,2000260N19253,EP,pacific_ocean,eastern_pacific,2000-09-16T12:00:00Z,CLS-IMG01298,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0909
data/processed/classification/CS-SCS/CLS_01453.png,1,2000260N15178,WP,pacific_ocean,western_pacific,2000-09-18T06:00:00Z,CLS-IMG01299,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0910
data/processed/classification/CS-SCS/CLS_01454.png,1,2000264N17257,EP,pacific_ocean,eastern_pacific,2000-09-20T21:00:00Z,CLS-IMG01300,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0911
data/processed/classification/CS-SCS/CLS_01455.png,1,2000272N24165,WP,pacific_ocean,western_pacific,2000-09-29T03:00:00Z,CLS-IMG01301,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0033
data/processed/classification/CS-SCS/CLS_01457.png,1,2000281N11111,WP,pacific_ocean,western_pacific,2000-10-08T09:00:00Z,CLS-IMG01303,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0912
data/processed/classification/CS-SCS/CLS_01460.png,1,2000299N10252,EP,pacific_ocean,eastern_pacific,2000-10-27T15:00:00Z,CLS-IMG01306,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0915
data/processed/classification/CS-SCS/CLS_01461.png,1,2000305N06136,WP,pacific_ocean,western_pacific,2000-11-01T00:00:00Z,CLS-IMG01307,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0038
data/processed/classification/CS-SCS/CLS_01463.png,1,2000315S08083,SI,south_indian_ocean,,2000-11-12T12:00:00Z,CLS-IMG01308,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0916
data/processed/classification/CS-SCS/CLS_01464.png,1,2000333S11140,SI,south_indian_ocean,,2000-12-06T00:00:00Z,CLS-IMG01309,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0040
data/processed/classification/CS-SCS/CLS_01465.png,1,2000358N08086,NI,north_indian_ocean,bay_of_bengal,2000-12-27T21:00:00Z,CLS-IMG01310,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0041
data/processed/classification/CS-SCS/CLS_01466.png,1,2001018S12086,SI,south_indian_ocean,,2001-01-24T21:00:00Z,CLS-IMG01311,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0043
data/processed/classification/CS-SCS/CLS_01467.png,1,2001028S15128,SI,south_indian_ocean,,2001-01-30T03:00:00Z,CLS-IMG01312,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0917
data/processed/classification/CS-SCS/CLS_01474.png,1,2001054S15155,SP,pacific_ocean,southern_pacific,2001-02-25T21:00:00Z,CLS-IMG01318,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0048
data/processed/classification/CS-SCS/CLS_01475.png,1,2001054S15155,SP,pacific_ocean,southern_pacific,2001-02-26T18:00:00Z,CLS-IMG01319,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0048
data/processed/classification/CS-SCS/CLS_01476.png,1,2001054S15155,SI,south_indian_ocean,,2001-02-27T18:00:00Z,CLS-IMG01320,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0048
data/processed/classification/CS-SCS/CLS_01479.png,1,2001064S10052,SI,south_indian_ocean,,2001-03-10T00:00:00Z,CLS-IMG01323,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0919
data/processed/classification/CS-SCS/CLS_01482.png,1,2001091S11111,SI,south_indian_ocean,,2001-04-07T12:00:00Z,CLS-IMG01325,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0920
data/processed/classification/CS-SCS/CLS_01483.png,1,2001094S12172,SP,pacific_ocean,southern_pacific,2001-04-10T15:00:00Z,CLS-IMG01326,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0051
data/processed/classification/CS-SCS/CLS_01484.png,1,2001106S08137,SI,south_indian_ocean,,2001-04-18T12:00:00Z,CLS-IMG01327,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0052
data/processed/classification/CS-SCS/CLS_01485.png,1,2001171N12234,EP,pacific_ocean,eastern_pacific,2001-06-22T12:00:00Z,CLS-IMG01328,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0053
data/processed/classification/CS-SCS/CLS_01486.png,1,2001194N15252,EP,pacific_ocean,eastern_pacific,2001-07-13T21:00:00Z,CLS-IMG01329,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0055
data/processed/classification/CS-SCS/CLS_01487.png,1,2001202N14243,EP,pacific_ocean,eastern_pacific,2001-07-22T15:00:00Z,CLS-IMG01330,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0056
data/processed/classification/CS-SCS/CLS_01488.png,1,2001202N11266,EP,pacific_ocean,eastern_pacific,2001-07-26T06:00:00Z,CLS-IMG01331,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0921
data/processed/classification/CS-SCS/CLS_01489.png,1,2001206N14134,WP,pacific_ocean,western_pacific,2001-07-26T18:00:00Z,CLS-IMG01332,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0057
data/processed/classification/CS-SCS/CLS_01490.png,1,2001202N23152,WP,pacific_ocean,western_pacific,2001-07-28T03:00:00Z,CLS-IMG01333,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0057
data/processed/classification/CS-SCS/CLS_01491.png,1,2001225N18146,WP,pacific_ocean,western_pacific,2001-08-15T15:00:00Z,CLS-IMG01334,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0922
data/processed/classification/CS-SCS/CLS_01493.png,1,2001246N19156,WP,pacific_ocean,western_pacific,2001-09-04T09:00:00Z,CLS-IMG01336,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0923
data/processed/classification/CS-SCS/CLS_01495.png,1,2001254N15261,EP,pacific_ocean,eastern_pacific,2001-09-12T09:00:00Z,CLS-IMG01338,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0924
data/processed/classification/CS-SCS/CLS_01497.png,1,2001259N20138,WP,pacific_ocean,western_pacific,2001-09-18T15:00:00Z,CLS-IMG01339,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0925
data/processed/classification/CS-SCS/CLS_01498.png,1,2001266N10217,EP,pacific_ocean,eastern_pacific,2001-09-23T06:00:00Z,CLS-IMG01340,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0064
data/processed/classification/CS-SCS/CLS_01499.png,1,2001264N21126,WP,pacific_ocean,western_pacific,2001-09-28T09:00:00Z,CLS-IMG01341,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0066
data/processed/classification/CS-SCS/CLS_01500.png,1,2001275N12258,EP,pacific_ocean,eastern_pacific,2001-10-03T15:00:00Z,CLS-IMG01342,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0926
data/processed/classification/CS-SCS/CLS_01502.png,1,2001284N16132,WP,pacific_ocean,western_pacific,2001-10-12T21:00:00Z,CLS-IMG01343,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0927
data/processed/classification/CS-SCS/CLS_01505.png,1,2001304N12237,EP,pacific_ocean,eastern_pacific,2001-10-31T15:00:00Z,CLS-IMG01346,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0073
data/processed/classification/CS-SCS/CLS_01506.png,1,2001323N05107,WP,pacific_ocean,western_pacific,2001-11-20T21:00:00Z,CLS-IMG01347,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0076
data/processed/classification/CS-SCS/CLS_01509.png,1,2001320S11146,SI,south_indian_ocean,,2001-11-22T21:00:00Z,CLS-IMG01349,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0076
data/processed/classification/CS-SCS/CLS_01510.png,1,2001334S21200,SP,pacific_ocean,southern_pacific,2001-11-30T15:00:00Z,CLS-IMG01350,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0079
data/processed/classification/CS-SCS/CLS_01512.png,1,2001338N10130,WP,pacific_ocean,western_pacific,2001-12-07T12:00:00Z,CLS-IMG01352,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0930
data/processed/classification/CS-SCS/CLS_01513.png,1,2001347N04162,WP,pacific_ocean,western_pacific,2001-12-17T03:00:00Z,CLS-IMG01353,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0931
data/processed/classification/CS-SCS/CLS_01514.png,1,2001363S10185,SP,pacific_ocean,southern_pacific,2001-12-29T09:00:00Z,CLS-IMG01354,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0080
data/processed/classification/CS-SCS/CLS_01515.png,1,2001364S19036,SI,south_indian_ocean,,2002-01-01T18:00:00Z,CLS-IMG01355,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0083
data/processed/classification/CS-SCS/CLS_01516.png,1,2001365S12138,SP,pacific_ocean,southern_pacific,2002-01-03T18:00:00Z,CLS-IMG01356,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0082
data/processed/classification/CS-SCS/CLS_01517.png,1,2002008N07141,WP,pacific_ocean,western_pacific,2002-01-13T03:00:00Z,CLS-IMG01357,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0932
data/processed/classification/CS-SCS/CLS_01518.png,1,2002023S10089,SI,south_indian_ocean,,2002-01-27T15:00:00Z,CLS-IMG01358,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0084
data/processed/classification/CS-SCS/CLS_01519.png,1,2002042S20156,SP,pacific_ocean,southern_pacific,2002-02-13T03:00:00Z,CLS-IMG01359,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0086
data/processed/classification/CS-SCS/CLS_01520.png,1,2002042S20156,SP,pacific_ocean,southern_pacific,2002-02-13T15:00:00Z,CLS-IMG01360,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0086
data/processed/classification/CS-SCS/CLS_01521.png,1,2002054S17176,SP,pacific_ocean,southern_pacific,2002-02-24T12:00:00Z,CLS-IMG01361,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0087
data/processed/classification/CS-SCS/CLS_01522.png,1,2002054S17176,SP,pacific_ocean,southern_pacific,2002-02-25T03:00:00Z,CLS-IMG01362,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0087
data/processed/classification/CS-SCS/CLS_01525.png,1,2002081S08084,SI,south_indian_ocean,,2002-03-25T15:00:00Z,CLS-IMG01365,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0091
data/processed/classification/CS-SCS/CLS_01527.png,1,2002098S07133,SI,south_indian_ocean,,2002-04-13T18:00:00Z,CLS-IMG01367,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0094
data/processed/classification/CS-SCS/CLS_01530.png,1,2002122S07063,SI,south_indian_ocean,,2002-05-08T21:00:00Z,CLS-IMG01370,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0933
data/processed/classification/CS-SCS/CLS_01535.png,1,2002133N03150,WP,pacific_ocean,western_pacific,2002-05-21T06:00:00Z,CLS-IMG01375,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0934
data/processed/classification/CS-SCS/CLS_01538.png,1,2002145N11259,EP,pacific_ocean,eastern_pacific,2002-05-26T21:00:00Z,CLS-IMG01377,Cyclonic Storm / Severe Cyclonic Storm,CS-SCS,G0098
