image_path,label,storm_id,basin,region,subregion,timestamp,image_id,class_name,intensity,difficulty,group_id
data/processed/cyclone/PRS_0135.png,1,2007261N13254,EP,pacific_ocean,eastern_pacific,2007-09-19T21:00:00Z,IMG0692,cyclone,strong,,G0356
data/processed/cyclone/POS_0804.png,1,2007262N16233,EP,pacific_ocean,eastern_pacific,2007-09-20T15:00:00Z,IMG0693,cyclone,weak,,G0356
data/processed/cyclone/PRS_0081.png,1,2007272N17125,WP,pacific_ocean,western_pacific,2007-10-01T18:00:00Z,IMG0695,cyclone,strong,,G0358
data/processed/cyclone/POS_0808.png,1,2007274N28173,WP,pacific_ocean,western_pacific,2007-10-01T21:00:00Z,IMG0696,cyclone,medium,,G0359
data/processed/cyclone/POS_0809.png,1,2007276N20147,WP,pacific_ocean,western_pacific,2007-10-05T18:00:00Z,IMG0697,cyclone,medium,,G0360
data/processed/cyclone/POS_0810.png,1,2007282N19181,WP,pacific_ocean,western_pacific,2007-10-12T12:00:00Z,IMG0698,cyclone,medium,,G0361
data/processed/cyclone/POS_0811.png,1,2007282N19181,WP,pacific_ocean,western_pacific,2007-10-14T00:00:00Z,IMG0699,cyclone,medium,,G0361
data/processed/cyclone/PRS_0297.png,1,2007288N15251,EP,pacific_ocean,eastern_pacific,2007-10-17T00:00:00Z,IMG0700,cyclone,medium,,G0362
data/processed/cyclone/POS_0812.png,1,2007291N19148,WP,pacific_ocean,western_pacific,2007-10-21T09:00:00Z,IMG0701,cyclone,strong,,G0363
data/processed/cyclone/POS_0813.png,1,2007300N11068,NI,north_indian_ocean,arabian_sea,2007-10-27T12:00:00Z,IMG0702,cyclone,medium,,G0364
data/processed/cyclone/POS_0814.png,1,2007300N11068,NI,north_indian_ocean,arabian_sea,2007-10-28T00:00:00Z,IMG0703,cyclone,medium,,G0364
data/processed/cyclone/PRS_0726.png,1,2007300N11068,NI,north_indian_ocean,arabian_sea,2007-10-29T03:00:00Z,IMG0704,cyclone,medium,,G0364
data/processed/cyclone/POS_0815.png,1,2007300N11068,NI,north_indian_ocean,arabian_sea,2007-10-30T06:00:00Z,IMG0705,cyclone,medium,,G0364
data/processed/cyclone/POS_0828.png,1,2007315S05095,SI,south_indian_ocean,,2007-11-15T21:00:00Z,IMG0712,cyclone,medium,,G0367
data/processed/cyclone/POS_0829.png,1,2007317S10150,SP,pacific_ocean,southern_pacific,2007-11-15T21:00:00Z,IMG0713,cyclone,strong,,G0368
data/processed/cyclone/PRS_0310.png,1,2007322S06075,SI,south_indian_ocean,,2007-11-21T18:00:00Z,IMG0714,cyclone,medium,,G0369
data/processed/cyclone/POS_0826.png,1,2007327N09152,WP,pacific_ocean,western_pacific,2007-11-26T00:00:00Z,IMG0716,cyclone,weak,,G0371
data/processed/cyclone/POS_0827.png,1,2007327N09152,WP,pacific_ocean,western_pacific,2007-11-27T09:00:00Z,IMG0717,cyclone,weak,,G0371
data/processed/cyclone/PRS_0609.png,1,2007330N10141,WP,pacific_ocean,western_pacific,2007-11-28T21:00:00Z,IMG0718,cyclone,weak,,G0372
data/processed/cyclone/POS_0831.png,1,2007337S12186,SP,pacific_ocean,southern_pacific,2007-12-06T09:00:00Z,IMG0719,cyclone,strong,,G0373
data/processed/cyclone/POS_0832.png,1,2007346S12073,SI,south_indian_ocean,,2007-12-13T18:00:00Z,IMG0720,cyclone,medium,,G0374
data/processed/cyclone/POS_0833.png,1,2007346S12073,SI,south_indian_ocean,,2007-12-17T18:00:00Z,IMG0721,cyclone,medium,,G0374
data/processed/cyclone/POS_0834.png,1,2007352S12088,SI,south_indian_ocean,,2007-12-20T12:00:00Z,IMG0722,cyclone,medium,,G0375
data/processed/cyclone/PRS_0006.png,1,2007363S20043,SI,south_indian_ocean,,2008-01-01T06:00:00Z,IMG0723,cyclone,medium,,G0376
data/processed/cyclone/PRS_0384.png,1,2007360S10116,SI,south_indian_ocean,,2008-01-01T09:00:00Z,IMG0724,cyclone,medium,,G0377
data/processed/cyclone/POS_0837.png,1,2008015S16162,SP,pacific_ocean,southern_pacific,2008-01-16T00:00:00Z,IMG0725,cyclone,strong,,G0378
data/processed/cyclone/PRS_0393.png,1,2008026S12179,SP,pacific_ocean,southern_pacific,2008-02-05T15:00:00Z,IMG0728,cyclone,strong,,G0380
data/processed/cyclone/POS_0842.png,1,2008034S12103,SI,south_indian_ocean,,2008-02-07T18:00:00Z,IMG0729,cyclone,medium,,G0381
data/processed/cyclone/POS_0843.png,1,2008034S12103,SI,south_indian_ocean,,2008-02-09T09:00:00Z,IMG0730,cyclone,medium,,G0381
data/processed/cyclone/POS_0845.png,1,2008042S16122,SI,south_indian_ocean,,2008-02-12T18:00:00Z,IMG0731,cyclone,strong,,G0382
data/processed/cyclone/POS_0844.png,1,2008037S10055,SI,south_indian_ocean,,2008-02-20T12:00:00Z,IMG0732,cyclone,strong,,G0383
data/processed/cyclone/POS_0847.png,1,2008058S15131,SI,south_indian_ocean,,2008-03-05T21:00:00Z,IMG0734,cyclone,strong,,G0385
data/processed/cyclone/POS_0848.png,1,2008079S12069,SI,south_indian_ocean,,2008-03-19T03:00:00Z,IMG0735,cyclone,medium,,G0386
data/processed/cyclone/PRS_0431.png,1,2008080S17163,SP,pacific_ocean,southern_pacific,2008-03-21T09:00:00Z,IMG0736,cyclone,medium,,G0387
data/processed/cyclone/POS_0849.png,1,2008079S12069,SI,south_indian_ocean,,2008-03-24T15:00:00Z,IMG0737,cyclone,medium,,G0386
data/processed/cyclone/POS_0853.png,1,2008108S13158,SP,pacific_ocean,southern_pacific,2008-04-17T15:00:00Z,IMG0738,cyclone,weak,,G0388
data/processed/cyclone/POS_0854.png,1,2008108S13158,SP,pacific_ocean,southern_pacific,2008-04-18T00:00:00Z,IMG0739,cyclone,weak,,G0388
data/processed/cyclone/PRS_0731.png,1,2008108S13158,SP,pacific_ocean,southern_pacific,2008-04-19T00:00:00Z,IMG0740,cyclone,weak,,G0388
data/processed/cyclone/POS_0857.png,1,2008117N11090,NI,north_indian_ocean,bay_of_bengal,2008-04-26T18:00:00Z,IMG0741,cyclone,strong,,G0389
data/processed/cyclone/POS_0858.png,1,2008117N11090,NI,north_indian_ocean,bay_of_bengal,2008-04-28T03:00:00Z,IMG0742,cyclone,strong,,G0389
data/processed/cyclone/POS_0859.png,1,2008117N11090,NI,north_indian_ocean,bay_of_bengal,2008-04-29T00:00:00Z,IMG0743,cyclone,strong,,G0389
data/processed/cyclone/POS_0860.png,1,2008117N11090,NI,north_indian_ocean,bay_of_bengal,2008-04-29T18:00:00Z,IMG0744,cyclone,strong,,G0389
data/processed/cyclone/POS_0862.png,1,2008117N11090,NI,north_indian_ocean,bay_of_bengal,2008-05-01T15:00:00Z,IMG0745,cyclone,strong,,G0389
data/processed/cyclone/POS_0864.png,1,2008117N11090,NI,north_indian_ocean,bay_of_bengal,2008-05-03T15:00:00Z,IMG0746,cyclone,strong,,G0389
data/processed/cyclone/POS_0865.png,1,2008157N16066,NI,north_indian_ocean,arabian_sea,2008-06-05T06:00:00Z,IMG0747,cyclone,weak,,G0390
data/processed/cyclone/POS_0866.png,1,2008157N16066,NI,north_indian_ocean,arabian_sea,2008-06-05T15:00:00Z,IMG0748,cyclone,weak,,G0390
data/processed/cyclone/POS_0867.png,1,2008157N16066,NI,north_indian_ocean,arabian_sea,2008-06-06T06:00:00Z,IMG0749,cyclone,weak,,G0390
data/processed/cyclone/POS_0868.png,1,2008168N22090,NI,north_indian_ocean,bay_of_bengal,2008-06-16T03:00:00Z,IMG0750,cyclone,weak,,G0391
data/processed/cyclone/POS_0870.png,1,2008180N14238,EP,pacific_ocean,eastern_pacific,2008-06-28T12:00:00Z,IMG0751,cyclone,medium,,G0392
data/processed/cyclone/POS_0871.png,1,2008180N14238,EP,pacific_ocean,eastern_pacific,2008-06-29T21:00:00Z,IMG0752,cyclone,medium,,G0392
data/processed/cyclone/PRS_0428.png,1,2008188N14260,EP,pacific_ocean,eastern_pacific,2008-07-05T18:00:00Z,IMG0753,cyclone,weak,,G0393
data/processed/cyclone/PRS_0572.png,1,2008188N14260,EP,pacific_ocean,eastern_pacific,2008-07-06T18:00:00Z,IMG0754,cyclone,weak,,G0393
data/processed/cyclone/POS_0874.png,1,2008194N11266,EP,pacific_ocean,eastern_pacific,2008-07-12T00:00:00Z,IMG0755,cyclone,strong,,G0394
data/processed/cyclone/POS_0875.png,1,2008194N11266,EP,pacific_ocean,eastern_pacific,2008-07-14T15:00:00Z,IMG0756,cyclone,strong,,G0394
data/processed/cyclone/POS_0876.png,1,2008194N11266,EP,pacific_ocean,eastern_pacific,2008-07-16T21:00:00Z,IMG0757,cyclone,strong,,G0394
data/processed/cyclone/PRS_0625.png,1,2008223N20086,NI,north_indian_ocean,bay_of_bengal,2008-08-09T15:00:00Z,IMG0759,cyclone,weak,,G0396
data/processed/cyclone/PRS_0232.png,1,2008226N22134,WP,pacific_ocean,western_pacific,2008-08-15T00:00:00Z,IMG0760,cyclone,medium,,G0397
data/processed/cyclone/PRS_0304.png,1,2008251N15256,EP,pacific_ocean,eastern_pacific,2008-09-08T12:00:00Z,IMG0761,cyclone,medium,,G0398
data/processed/cyclone/POS_0884.png,1,2008259N20089,NI,north_indian_ocean,bay_of_bengal,2008-09-18T21:00:00Z,IMG0764,cyclone,medium,,G0400
data/processed/cyclone/POS_0885.png,1,2008262N16142,WP,pacific_ocean,western_pacific,2008-09-23T18:00:00Z,IMG0765,cyclone,strong,,G0401
data/processed/cyclone/POS_0891.png,1,2008283N12271,EP,pacific_ocean,eastern_pacific,2008-10-10T18:00:00Z,IMG0767,cyclone,medium,,G0403
data/processed/cyclone/POS_0894.png,1,2008293N09060,NI,north_indian_ocean,arabian_sea,2008-10-19T15:00:00Z,IMG0768,cyclone,weak,,G0404
data/processed/cyclone/POS_0896.png,1,2008293N09060,NI,north_indian_ocean,arabian_sea,2008-10-20T15:00:00Z,IMG0769,cyclone,weak,,G0404
data/processed/cyclone/POS_0897.png,1,2008293N09060,NI,north_indian_ocean,arabian_sea,2008-10-21T03:00:00Z,IMG0770,cyclone,weak,,G0404
data/processed/cyclone/POS_0898.png,1,2008293N09060,NI,north_indian_ocean,arabian_sea,2008-10-21T21:00:00Z,IMG0771,cyclone,weak,,G0404
data/processed/cyclone/PRS_0098.png,1,2008290S05071,SI,south_indian_ocean,,2008-10-22T06:00:00Z,IMG0772,cyclone,medium,,G0405
data/processed/cyclone/POS_0899.png,1,2008293N09060,NI,north_indian_ocean,arabian_sea,2008-10-22T12:00:00Z,IMG0773,cyclone,weak,,G0404
data/processed/cyclone/POS_0900.png,1,2008293N09060,NI,north_indian_ocean,arabian_sea,2008-10-23T00:00:00Z,IMG0774,cyclone,weak,,G0404
data/processed/cyclone/PRS_0249.png,1,2008290S05071,SI,south_indian_ocean,,2008-10-23T06:00:00Z,IMG0775,cyclone,medium,,G0405
data/processed/cyclone/PRS_0748.png,1,2008297N12255,EP,pacific_ocean,eastern_pacific,2008-10-23T06:00:00Z,IMG0776,cyclone,weak,,G0406
data/processed/cyclone/POS_0901.png,1,2008297N12255,EP,pacific_ocean,eastern_pacific,2008-10-24T06:00:00Z,IMG0777,cyclone,weak,,G0406
data/processed/cyclone/POS_0906.png,1,2008298N16085,NI,north_indian_ocean,bay_of_bengal,2008-10-25T00:00:00Z,IMG0778,cyclone,medium,,G0407
data/processed/cyclone/POS_0907.png,1,2008298N16085,NI,north_indian_ocean,bay_of_bengal,2008-10-26T00:00:00Z,IMG0779,cyclone,medium,,G0407
data/processed/cyclone/PRS_0301.png,1,2008308N08252,EP,pacific_ocean,eastern_pacific,2008-11-03T15:00:00Z,IMG0780,cyclone,medium,,G0408
data/processed/cyclone/POS_0908.png,1,2008317N11089,NI,north_indian_ocean,bay_of_bengal,2008-11-15T12:00:00Z,IMG0781,cyclone,medium,,G0409
data/processed/cyclone/POS_0918.png,1,2008319S07086,SI,south_indian_ocean,,2008-11-20T12:00:00Z,IMG0783,cyclone,medium,,G0411
data/processed/cyclone/POS_0911.png,1,2008329N09082,NI,north_indian_ocean,bay_of_bengal,2008-11-25T06:00:00Z,IMG0784,cyclone,medium,,G0412
data/processed/cyclone/POS_0912.png,1,2008329N09082,NI,north_indian_ocean,bay_of_bengal,2008-11-26T15:00:00Z,IMG0785,cyclone,medium,,G0412
data/processed/cyclone/PRS_0742.png,1,2008329N09082,NI,north_indian_ocean,arabian_sea,2008-11-27T21:00:00Z,IMG0786,cyclone,medium,,G0412
data/processed/cyclone/POS_0913.png,1,2008338N06092,NI,north_indian_ocean,bay_of_bengal,2008-12-03T21:00:00Z,IMG0787,cyclone,medium,,G0413
data/processed/cyclone/POS_0914.png,1,2008338N06092,NI,north_indian_ocean,bay_of_bengal,2008-12-05T18:00:00Z,IMG0788,cyclone,medium,,G0413
data/processed/cyclone/POS_0916.png,1,2008338N06092,NI,north_indian_ocean,bay_of_bengal,2008-12-08T15:00:00Z,IMG0789,cyclone,medium,,G0413
data/processed/cyclone/POS_0919.png,1,2008348S10077,SI,south_indian_ocean,,2008-12-13T06:00:00Z,IMG0790,cyclone,medium,,G0414
data/processed/cyclone/POS_0924.png,1,2008356S14138,SP,pacific_ocean,southern_pacific,2008-12-21T09:00:00Z,IMG0791,cyclone,weak,,G0415
data/processed/cyclone/POS_0925.png,1,2008356S14138,SP,pacific_ocean,southern_pacific,2008-12-21T18:00:00Z,IMG0792,cyclone,weak,,G0415
data/processed/cyclone/POS_0926.png,1,2008356S14138,SP,pacific_ocean,southern_pacific,2008-12-22T00:00:00Z,IMG0793,cyclone,weak,,G0415
data/processed/cyclone/POS_0927.png,1,2008356S14138,SP,pacific_ocean,southern_pacific,2008-12-22T12:00:00Z,IMG0794,cyclone,weak,,G0415
data/processed/cyclone/POS_0929.png,1,2008356S14138,SI,south_indian_ocean,,2008-12-23T21:00:00Z,IMG0795,cyclone,weak,,G0415
data/processed/cyclone/POS_0930.png,1,2008356S14138,SI,south_indian_ocean,,2008-12-24T09:00:00Z,IMG0796,cyclone,weak,,G0415
data/processed/cyclone/POS_0921.png,1,2008351S11128,SI,south_indian_ocean,,2008-12-24T21:00:00Z,IMG0797,cyclone,strong,,G0415
data/processed/cyclone/POS_0931.png,1,2008356S14138,SI,south_indian_ocean,,2008-12-25T00:00:00Z,IMG0798,cyclone,weak,,G0415
data/processed/cyclone/POS_0922.png,1,2008351S11128,SI,south_indian_ocean,,2008-12-29T09:00:00Z,IMG0799,cyclone,strong,,G0415
data/processed/cyclone/PRS_0468.png,1,2009011S16139,SP,pacific_ocean,southern_pacific,2009-01-10T12:00:00Z,IMG0800,cyclone,medium,,G0416
data/processed/cyclone/PRS_0255.png,1,2009008S13069,SI,south_indian_ocean,,2009-01-11T03:00:00Z,IMG0801,cyclone,medium,,G0417
data/processed/cyclone/PRS_0524.png,1,2009025S12177,SP,pacific_ocean,southern_pacific,2009-01-29T09:00:00Z,IMG0804,cyclone,medium,,G0420
data/processed/cyclone/POS_0934.png,1,2009031S16147,SP,pacific_ocean,southern_pacific,2009-01-31T18:00:00Z,IMG0805,cyclone,medium,,G0421
data/processed/cyclone/POS_0940.png,1,2009059S10101,SI,south_indian_ocean,,2009-03-02T06:00:00Z,IMG0809,cyclone,medium,,G0425
data/processed/cyclone/POS_0941.png,1,2009064S13148,SP,pacific_ocean,southern_pacific,2009-03-07T09:00:00Z,IMG0810,cyclone,strong,,G0426
data/processed/cyclone/POS_0942.png,1,2009064S13148,SP,pacific_ocean,southern_pacific,2009-03-09T18:00:00Z,IMG0811,cyclone,strong,,G0426
data/processed/cyclone/POS_0944.png,1,2009069S19204,SP,pacific_ocean,southern_pacific,2009-03-14T06:00:00Z,IMG0812,cyclone,medium,,G0427
data/processed/cyclone/POS_0945.png,1,2009075S18197,SP,pacific_ocean,southern_pacific,2009-03-18T15:00:00Z,IMG0813,cyclone,medium,,G0428
data/processed/cyclone/PRS_0482.png,1,2009092S15178,SP,pacific_ocean,southern_pacific,2009-04-04T09:00:00Z,IMG0816,cyclone,medium,,G0431
data/processed/cyclone/PRS_0465.png,1,2009092S15178,SP,pacific_ocean,southern_pacific,2009-04-06T00:00:00Z,IMG0817,cyclone,medium,,G0431
data/processed/cyclone/POS_0950.png,1,2009104N13088,NI,north_indian_ocean,bay_of_bengal,2009-04-14T21:00:00Z,IMG0818,cyclone,medium,,G0432
data/processed/cyclone/POS_0952.png,1,2009107S07133,SI,south_indian_ocean,,2009-04-30T12:00:00Z,IMG0819,cyclone,medium,,G0433
data/processed/cyclone/POS_0958.png,1,2009174N18072,NI,north_indian_ocean,arabian_sea,2009-06-23T06:00:00Z,IMG0824,cyclone,weak,,G0436
data/processed/cyclone/POS_0959.png,1,2009174N18072,NI,north_indian_ocean,arabian_sea,2009-06-23T18:00:00Z,IMG0825,cyclone,weak,,G0436
data/processed/cyclone/PRS_0640.png,1,2009192N16130,WP,pacific_ocean,western_pacific,2009-07-13T00:00:00Z,IMG0829,cyclone,weak,,G0439
data/processed/cyclone/POS_0966.png,1,2009213N16130,WP,pacific_ocean,western_pacific,2009-08-03T00:00:00Z,IMG0831,cyclone,medium,,G0441
data/processed/cyclone/PRS_0713.png,1,2009220N12246,EP,pacific_ocean,eastern_pacific,2009-08-10T00:00:00Z,IMG0832,cyclone,weak,,G0442
data/processed/cyclone/POS_0968.png,1,2009220N12246,EP,pacific_ocean,eastern_pacific,2009-08-11T03:00:00Z,IMG0833,cyclone,weak,,G0442
data/processed/cyclone/PRS_0126.png,1,2009221N10201,EP,pacific_ocean,eastern_pacific,2009-08-12T18:00:00Z,IMG0834,cyclone,medium,,G0443
data/processed/cyclone/POS_0972.png,1,2009222N09262,EP,pacific_ocean,eastern_pacific,2009-08-14T18:00:00Z,IMG0835,cyclone,strong,,G0444
data/processed/cyclone/POS_0973.png,1,2009222N09262,EP,pacific_ocean,eastern_pacific,2009-08-18T06:00:00Z,IMG0836,cyclone,strong,,G0444
data/processed/cyclone/POS_0976.png,1,2009233N13230,EP,pacific_ocean,eastern_pacific,2009-08-23T09:00:00Z,IMG0837,cyclone,medium,,G0445
data/processed/cyclone/PRS_0608.png,1,2009238N12189,EP,pacific_ocean,eastern_pacific,2009-08-29T09:00:00Z,IMG0838,cyclone,weak,,G0446
data/processed/cyclone/POS_0985.png,1,2009254N14130,WP,pacific_ocean,western_pacific,2009-09-13T03:00:00Z,IMG0841,cyclone,strong,,G0449
data/processed/cyclone/POS_0986.png,1,2009254N14130,WP,pacific_ocean,western_pacific,2009-09-13T18:00:00Z,IMG0842,cyclone,strong,,G0449
data/processed/cyclone/POS_0991.png,1,2009257N14256,EP,pacific_ocean,eastern_pacific,2009-09-19T09:00:00Z,IMG0843,cyclone,medium,,G0450
data/processed/cyclone/POS_0988.png,1,2009255N13155,WP,pacific_ocean,western_pacific,2009-09-20T03:00:00Z,IMG0844,cyclone,strong,,G0451
data/processed/cyclone/POS_0993.png,1,2009281N15144,WP,pacific_ocean,western_pacific,2009-10-11T03:00:00Z,IMG0845,cyclone,medium,,G0452
data/processed/cyclone/POS_0994.png,1,2009281N15144,WP,pacific_ocean,western_pacific,2009-10-12T18:00:00Z,IMG0846,cyclone,medium,,G0452
data/processed/cyclone/PRS_0003.png,1,2009288N07267,EP,pacific_ocean,eastern_pacific,2009-10-18T00:00:00Z,IMG0848,cyclone,strong,,G0454
data/processed/cyclone/PRS_0069.png,1,2009311N20157,WP,pacific_ocean,western_pacific,2009-11-07T15:00:00Z,IMG0852,cyclone,medium,,G0457
data/processed/cyclone/POS_1000.png,1,2009313N11072,NI,north_indian_ocean,arabian_sea,2009-11-10T06:00:00Z,IMG0853,cyclone,medium,,G0458
data/processed/cyclone/POS_1001.png,1,2009313N11072,NI,north_indian_ocean,arabian_sea,2009-11-10T21:00:00Z,IMG0854,cyclone,medium,,G0458
data/processed/cyclone/POS_1002.png,1,2009313N11072,NI,north_indian_ocean,arabian_sea,2009-11-11T03:00:00Z,IMG0855,cyclone,medium,,G0458
data/processed/cyclone/PRS_0311.png,1,2009337N14143,WP,pacific_ocean,western_pacific,2009-12-04T18:00:00Z,IMG0859,cyclone,medium,,G0461
data/processed/cyclone/POS_1009.png,1,2009342S09140,SP,pacific_ocean,southern_pacific,2009-12-09T15:00:00Z,IMG0860,cyclone,strong,,G0462
data/processed/cyclone/POS_1010.png,1,2009342S09140,SI,south_indian_ocean,,2009-12-11T06:00:00Z,IMG0861,cyclone,strong,,G0462
data/processed/cyclone/POS_1006.png,1,2009344N06085,NI,north_indian_ocean,bay_of_bengal,2009-12-12T03:00:00Z,IMG0862,cyclone,medium,,G0463
data/processed/cyclone/POS_1007.png,1,2009344N06085,NI,north_indian_ocean,bay_of_bengal,2009-12-14T09:00:00Z,IMG0863,cyclone,medium,,G0463
data/processed/cyclone/POS_1012.png,1,2009342S09140,SI,south_indian_ocean,,2009-12-16T15:00:00Z,IMG0865,cyclone,strong,,G0462
data/processed/cyclone/PRS_0352.png,1,2010018N07113,WP,pacific_ocean,western_pacific,2010-01-19T12:00:00Z,IMG0867,cyclone,weak,,G0466
data/processed/cyclone/POS_1019.png,1,2010027S14184,SP,pacific_ocean,southern_pacific,2010-01-27T18:00:00Z,IMG0869,cyclone,medium,,G0468
data/processed/cyclone/PRS_0014.png,1,2010040S11185,SP,pacific_ocean,southern_pacific,2010-02-17T21:00:00Z,IMG0871,cyclone,strong,,G0470
data/processed/cyclone/POS_1023.png,1,2010051S06195,SP,pacific_ocean,southern_pacific,2010-02-25T18:00:00Z,IMG0872,cyclone,medium,,G0471
data/processed/cyclone/POS_1025.png,1,2010051S06195,SP,pacific_ocean,southern_pacific,2010-03-01T18:00:00Z,IMG0873,cyclone,medium,,G0471
data/processed/cyclone/POS_1029.png,1,2010070S15168,SP,pacific_ocean,southern_pacific,2010-03-11T12:00:00Z,IMG0874,cyclone,strong,,G0472
data/processed/cyclone/POS_1026.png,1,2010069S12188,SP,pacific_ocean,southern_pacific,2010-03-14T00:00:00Z,IMG0875,cyclone,strong,,G0473
data/processed/cyclone/POS_1027.png,1,2010069S12188,SP,pacific_ocean,southern_pacific,2010-03-16T00:00:00Z,IMG0876,cyclone,strong,,G0473
data/processed/cyclone/POS_1034.png,1,2010091S09093,SI,south_indian_ocean,,2010-04-07T06:00:00Z,IMG0879,cyclone,medium,,G0475
data/processed/cyclone/POS_1035.png,1,2010091S09093,SI,south_indian_ocean,,2010-04-08T00:00:00Z,IMG0880,cyclone,medium,,G0475
data/processed/cyclone/POS_1036.png,1,2010110S10118,SI,south_indian_ocean,,2010-04-23T21:00:00Z,IMG0881,cyclone,medium,,G0476
data/processed/cyclone/POS_1042.png,1,2010137N10090,NI,north_indian_ocean,bay_of_bengal,2010-05-17T06:00:00Z,IMG0882,cyclone,medium,,G0477
data/processed/cyclone/PRS_0712.png,1,2010136N09057,NI,north_indian_ocean,arabian_sea,2010-05-19T03:00:00Z,IMG0883,cyclone,medium,,G0477
data/processed/cyclone/POS_1043.png,1,2010137N10090,NI,north_indian_ocean,bay_of_bengal,2010-05-19T12:00:00Z,IMG0884,cyclone,medium,,G0477
data/processed/cyclone/POS_1040.png,1,2010136N09057,NI,north_indian_ocean,arabian_sea,2010-05-20T06:00:00Z,IMG0885,cyclone,medium,,G0477
data/processed/cyclone/PRS_0747.png,1,2010136N09057,NI,north_indian_ocean,arabian_sea,2010-05-21T06:00:00Z,IMG0886,cyclone,medium,,G0477
data/processed/cyclone/POS_1041.png,1,2010136N09057,NI,north_indian_ocean,arabian_sea,2010-05-22T06:00:00Z,IMG0887,cyclone,medium,,G0477
data/processed/cyclone/PRS_0324.png,1,2010149N13266,EP,pacific_ocean,eastern_pacific,2010-05-29T06:00:00Z,IMG0888,cyclone,medium,,G0478
data/processed/cyclone/POS_1047.png,1,2010151N14065,NI,north_indian_ocean,arabian_sea,2010-05-31T15:00:00Z,IMG0889,cyclone,strong,,G0479
data/processed/cyclone/POS_1048.png,1,2010151N14065,NI,north_indian_ocean,arabian_sea,2010-06-01T06:00:00Z,IMG0890,cyclone,strong,,G0479
data/processed/cyclone/POS_1049.png,1,2010151N14065,NI,north_indian_ocean,arabian_sea,2010-06-01T18:00:00Z,IMG0891,cyclone,strong,,G0479
data/processed/cyclone/POS_1050.png,1,2010151N14065,NI,north_indian_ocean,arabian_sea,2010-06-02T06:00:00Z,IMG0892,cyclone,strong,,G0479
data/processed/cyclone/POS_1052.png,1,2010151N14065,NI,north_indian_ocean,arabian_sea,2010-06-03T09:00:00Z,IMG0893,cyclone,strong,,G0479
data/processed/cyclone/POS_1053.png,1,2010151N14065,NI,north_indian_ocean,arabian_sea,2010-06-04T00:00:00Z,IMG0894,cyclone,strong,,G0479
data/processed/cyclone/POS_1054.png,1,2010151N14065,NI,north_indian_ocean,arabian_sea,2010-06-04T18:00:00Z,IMG0895,cyclone,strong,,G0479
data/processed/cyclone/POS_1055.png,1,2010151N14065,NI,north_indian_ocean,arabian_sea,2010-06-05T18:00:00Z,IMG0896,cyclone,strong,,G0479
data/processed/cyclone/POS_1056.png,1,2010151N14065,NI,north_indian_ocean,arabian_sea,2010-06-06T12:00:00Z,IMG0897,cyclone,strong,,G0479
data/processed/cyclone/PRS_0520.png,1,2010167N15265,EP,pacific_ocean,eastern_pacific,2010-06-16T06:00:00Z,IMG0898,cyclone,weak,,G0480
data/processed/cyclone/POS_1059.png,1,2010166N15255,EP,pacific_ocean,eastern_pacific,2010-06-17T06:00:00Z,IMG0899,cyclone,medium,,G0481
data/processed/cyclone/POS_1061.png,1,2010166N15255,EP,pacific_ocean,eastern_pacific,2010-06-21T15:00:00Z,IMG0900,cyclone,medium,,G0481
data/processed/cyclone/PRS_0037.png,1,2010172N08272,EP,pacific_ocean,eastern_pacific,2010-06-28T15:00:00Z,IMG0901,cyclone,strong,,G0482
data/processed/cyclone/PRS_0093.png,1,2010191N12138,WP,pacific_ocean,western_pacific,2010-07-13T15:00:00Z,IMG0902,cyclone,strong,,G0483
data/processed/cyclone/PRS_0668.png,1,2010195N14257,EP,pacific_ocean,eastern_pacific,2010-07-14T18:00:00Z,IMG0903,cyclone,weak,,G0484
data/processed/cyclone/PRS_0496.png,1,2010195N14257,EP,pacific_ocean,eastern_pacific,2010-07-16T12:00:00Z,IMG0904,cyclone,weak,,G0484
data/processed/cyclone/PRS_0141.png,1,2010191N12138,WP,pacific_ocean,western_pacific,2010-07-17T03:00:00Z,IMG0905,cyclone,strong,,G0483
data/processed/cyclone/PRS_0366.png,1,2010217N15265,EP,pacific_ocean,eastern_pacific,2010-08-07T21:00:00Z,IMG0906,cyclone,medium,,G0485
data/processed/cyclone/PRS_0282.png,1,2010218N20127,WP,pacific_ocean,western_pacific,2010-08-10T12:00:00Z,IMG0907,cyclone,medium,,G0486
data/processed/cyclone/POS_1064.png,1,2010232N18253,EP,pacific_ocean,eastern_pacific,2010-08-20T18:00:00Z,IMG0908,cyclone,weak,,G0487
data/processed/cyclone/POS_1065.png,1,2010232N18253,EP,pacific_ocean,eastern_pacific,2010-08-21T03:00:00Z,IMG0909,cyclone,weak,,G0487
data/processed/cyclone/POS_1066.png,1,2010232N18253,EP,pacific_ocean,eastern_pacific,2010-08-21T15:00:00Z,IMG0910,cyclone,weak,,G0487
data/processed/cyclone/PRS_0170.png,1,2010233N17119,WP,pacific_ocean,western_pacific,2010-08-24T18:00:00Z,IMG0911,cyclone,medium,,G0488
data/processed/cyclone/POS_1068.png,1,2010239N15118,WP,pacific_ocean,western_pacific,2010-08-28T03:00:00Z,IMG0912,cyclone,medium,,G0489
data/processed/cyclone/PRS_0545.png,1,2010246N19251,EP,pacific_ocean,eastern_pacific,2010-09-03T03:00:00Z,IMG0914,cyclone,weak,,G0491
