file,ext,bytes,format,width,height,mode,readable,pixel_sha256,zero_fraction,saturated_fraction,pixel_std,pixel_mean,sample_id,cyclone_id,satellite_source
POS_0267.png,.png,30369,PNG,256,256,L,True,4b38cd2ff4ec2e9666e1600cefdccdba9968796810879ed7fea46bdad974e1d2,0.0,0.0,41.88794304990714,61.40357971191406,POS_0267,2002189N21116,NOAA HURSAT-B1 v07b
POS_0268.png,.png,32401,PNG,256,256,L,True,d11a2ea1192004ede80eb6e5c32f20cf1125071d9d13cc385d6735afd30de6a8,0.0,0.0,47.00837378111478,68.72749328613281,POS_0268,2002189N21116,NOAA HURSAT-B1 v07b
POS_0269.png,.png,35825,PNG,256,256,L,True,4206eed9dd7c3f4c5803784a9572c51ebb5a3749d75323859100aaa82f6c01df,0.0,0.0,47.31552793732703,77.7513427734375,POS_0269,2002191N12260,NOAA HURSAT-B1 v07b
POS_0270.png,.png,34361,PNG,256,256,L,True,8c8dda81a889b03aa57d9819f14267f6e1e0c5c29205a8ed281441b4fb23a02d,0.0,0.0,47.42654567816574,68.46395874023438,POS_0270,2002191N12260,NOAA HURSAT-B1 v07b
POS_0271.png,.png,32640,PNG,256,256,L,True,ecd06806e2f94223650010511be1dbf602641fdec5ba6c5dd94c82846fe8d87d,0.0,0.0,46.10264649268864,78.01339721679688,POS_0271,2002191N12260,NOAA HURSAT-B1 v07b
POS_0272.png,.png,34385,PNG,256,256,L,True,df14acd059174b28ceb3306108fb71dae2ded0f6553cc7f046f84071d2646a1c,0.0,0.0,43.75093207252001,79.349365234375,POS_0272,2002191N12260,NOAA HURSAT-B1 v07b
POS_0273.png,.png,34519,PNG,256,256,L,True,2a1465b52c57528207f6104b084de990dc4f379c0fa5a35bcd3ced94a539a983,0.0,0.0,38.052190288287356,69.16375732421875,POS_0273,2002218N13241,NOAA HURSAT-B1 v07b
POS_0274.png,.png,35454,PNG,256,256,L,True,8065038eebab924a56271d423647f02160df0e5496f6fd60ccdd8491520f0f66,0.0,0.0,59.191454901751094,95.34722900390625,POS_0274,2002222N09163,NOAA HURSAT-B1 v07b
POS_0275.png,.png,30721,PNG,256,256,L,True,6c3761efa6fa2a3898c03dc0cfa9282c5069a35b51bf9b02f7593b54915a43f9,0.0,0.0,44.8263541532814,61.84642028808594,POS_0275,2002222N09163,NOAA HURSAT-B1 v07b
POS_0276.png,.png,24217,PNG,256,256,L,True,7a94951291e691ba2b4df4feb275a7b6a63fa5695885612b96a2452656a593da,0.0,0.0,26.77901345199273,80.17172241210938,POS_0276,2002222N09163,NOAA HURSAT-B1 v07b
POS_0277.png,.png,30833,PNG,256,256,L,True,75db966ca5dd6166b1f99c69219a08a12ee44527dab166113b8f9d77273b8e40,0.0,0.0,39.73413530777665,59.777435302734375,POS_0277,2002234N14164,NOAA HURSAT-B1 v07b
POS_0278.png,.png,37091,PNG,256,256,L,True,b710ab9cf057c49102bd6bd33ddedac62f8aa5aac16a9e73e629b2b6092829bf,0.0021209716796875,0.0,52.46239330713631,83.21617126464844,POS_0278,2002242N14257,NOAA HURSAT-B1 v07b
POS_0279.png,.png,33617,PNG,256,256,L,True,f8ec2bec69b4d4d238e2e2ab2938db7fb0112270d6c908d41b0202bafd01ac47,0.0,0.0,52.639566731750456,80.15754699707031,POS_0279,2002242N14257,NOAA HURSAT-B1 v07b
POS_0280.png,.png,29829,PNG,256,256,L,True,938b7fccd526de23b2526eac76b5e99fa2ef6ab2520a0b79c47d508034a5ce2e,0.0,0.0,34.00714812302031,56.51063537597656,POS_0280,2002242N14257,NOAA HURSAT-B1 v07b
POS_0281.png,.png,28729,PNG,256,256,L,True,b37f4fba3797ba20a524171a85a833fea1d4eb3a09bca2a961584d125d48eefd,0.0,0.0,25.725678728399174,52.74908447265625,POS_0281,2002242N14257,NOAA HURSAT-B1 v07b
POS_0282.png,.png,33527,PNG,256,256,L,True,f07f9d63c880c81f706acf1b38927a2141b29ea72e51be47795c8087a3409f83,0.0004730224609375,0.0,36.66608956500958,53.28825378417969,POS_0282,2002249N19253,NOAA HURSAT-B1 v07b
POS_0283.png,.png,35004,PNG,256,256,L,True,a89700e255c4311e4fb4af0c71663755712b9a41beb62155dce740924414aad8,0.0,0.0,41.06899375440761,60.420623779296875,POS_0283,2002249N19253,NOAA HURSAT-B1 v07b
POS_0284.png,.png,34972,PNG,256,256,L,True,a8dc8e5a7ae4c4229e5e36eaa69930c2536838884a732cb18aa95eddef4a0af5,0.0,0.0,43.92085121469255,65.79501342773438,POS_0284,2002249N19253,NOAA HURSAT-B1 v07b
POS_0285.png,.png,39009,PNG,256,256,L,True,c19d4f386468e8cbf6bcf563558d345d5ada5bbc79e8bcc066dd434c9b5ceb12,0.0,0.0,61.45092420119197,99.6824951171875,POS_0285,2002281N10163,NOAA HURSAT-B1 v07b
POS_0286.png,.png,28698,PNG,256,256,L,True,61942d568eb04f9aa62461325be8cd3442154ffa550b826d2f3a028142af7a8c,0.0,0.0,33.472839993952796,43.26966857910156,POS_0286,2002289N18162,NOAA HURSAT-B1 v07b
POS_0287.png,.png,30801,PNG,256,256,L,True,00728aadfa9f0e7a986149f7cd019a44749cfb8c71a1e82253b79bb05849b3b1,0.0,0.0,30.577152512153273,44.62138366699219,POS_0287,2002289N18162,NOAA HURSAT-B1 v07b
POS_0288.png,.png,28543,PNG,256,256,L,True,8a8fd93405dded85928d746280816229c8a3298966fa5f263cfa781e83066e90,0.0,0.0,33.15659614272633,45.74198913574219,POS_0288,2002289N18162,NOAA HURSAT-B1 v07b
POS_0289.png,.png,33388,PNG,256,256,L,True,801af7319b5019f6311b6daf9702551a42911460f054bc9a3ffb9c2ad3eeab1c,0.0,0.0,43.14643171509928,65.32350158691406,POS_0289,2002295N14082,NOAA HURSAT-B1 v07b
POS_0290.png,.png,33649,PNG,256,256,L,True,679a494ca450bcd536f948ff4aaed29f549625eb0ee1028b2f87365940b421ff,0.0,0.0,42.58768152326874,60.8299560546875,POS_0290,2002295N14082,NOAA HURSAT-B1 v07b
POS_0291.png,.png,32444,PNG,256,256,L,True,b4452d35e3e4b4c42bf55802d13d8bc281b1b4d485bc77d8730ce3c32ea1f70c,0.05633544921875,0.0,48.8907906291573,54.08518981933594,POS_0291,2002295N14082,NOAA HURSAT-B1 v07b
POS_0292.png,.png,32218,PNG,256,256,L,True,8aba4e8105603b425724c2ba8bf8711f9b6900f89463f38d2b9f29fa40d3d903,0.0,0.0,44.92452940211426,61.32148742675781,POS_0292,2002295N14082,NOAA HURSAT-B1 v07b
POS_0293.png,.png,32433,PNG,256,256,L,True,39c1552e69a0bdc1d3b976f278ac8eabfae9cf1eea40bc7859d9a7e9269dfd99,0.0,0.0,42.70813050981727,56.14387512207031,POS_0293,2002296N11230,NOAA HURSAT-B1 v07b
POS_0294.png,.png,35014,PNG,256,256,L,True,2f69d1b02f4b4b15115780c071d01ec034fa53670d33dc281752a9b088a05462,0.0,0.0,34.89572082767096,59.25146484375,POS_0294,2002296N11230,NOAA HURSAT-B1 v07b
POS_0295.png,.png,36078,PNG,256,256,L,True,3fb55d688c865af490f6f84d5d6e288f5339b3fd05031e0ac2a07c3f467cb7f4,0.0,0.0,34.56941582826153,58.9573974609375,POS_0295,2002296N11230,NOAA HURSAT-B1 v07b
POS_0296.png,.png,38007,PNG,256,256,L,True,7d2c0cffea01117a144df5075893213373e05a2d04f2d612a6a92281eb121e8c,0.0,0.0,41.77087601843437,79.42320251464844,POS_0296,2002296N11230,NOAA HURSAT-B1 v07b
POS_0297.png,.png,31530,PNG,256,256,L,True,55c0ac27e53e3aa58acc661ef4fd45c18301f15c12ac8c9203f59f82921f31c3,0.0,0.0,45.45157688269707,64.14431762695312,POS_0297,2002318N15250,NOAA HURSAT-B1 v07b
POS_0298.png,.png,38743,PNG,256,256,L,True,289b5dadf26a35255246f6fd8bb43ce49e2758db075608ad7d8bcbf53ce7d75a,0.0,0.0,49.93405974731551,87.95057678222656,POS_0298,2002327N10089,NOAA HURSAT-B1 v07b
POS_0299.png,.png,29835,PNG,256,256,L,True,01a359507a5dbf64f9db7e49cb780581e54f0ae6859ad8426f0befa341a1d869,0.0,0.0,33.04810111091199,52.8070068359375,POS_0299,2002327N10089,NOAA HURSAT-B1 v07b
POS_0300.png,.png,29682,PNG,256,256,L,True,4fc4b9950622d1d2f63aa1f290f44151a3c80cbfb1273bdff30dfaa147894111,0.0,0.0,36.037230609642116,58.8570556640625,POS_0300,2002327N10089,NOAA HURSAT-B1 v07b
POS_0301.png,.png,29692,PNG,256,256,L,True,a9758bbcc6915031f9a58f6be7a0d32146e948d09f5b4369bb1b8c63f3618054,0.0,0.0,39.723271337646736,62.57952880859375,POS_0301,2002327N10089,NOAA HURSAT-B1 v07b
POS_0302.png,.png,37385,PNG,256,256,L,True,2756937b58233b255986e4f92f4b6cb3580cf853ae9730f9d4d9cbf91db652dd,0.0,0.0,60.36331499472647,108.92475891113281,POS_0302,2002355N04077,NOAA HURSAT-B1 v07b
POS_0303.png,.png,36495,PNG,256,256,L,True,ff9b2a5993a3f22222371b3cd4ec43b72894cc4030ba33c64912adf88bc6396b,0.009674072265625,0.0,56.53638642398163,87.29548645019531,POS_0303,2002355N04077,NOAA HURSAT-B1 v07b
POS_0304.png,.png,29451,PNG,256,256,L,True,77160f59e68134d979e325a5aa4f9d2568b2e10b9c69ef378d1d6174cef87c4e,0.0,0.0,25.35114116595939,44.767913818359375,POS_0304,2002247S03067,NOAA HURSAT-B1 v07b
POS_0305.png,.png,37360,PNG,256,256,L,True,745d81045f434f27d0b5139e3fd24864a2f6eabf8320d00c4a0ab69cc5acacd8,0.0,0.0,41.03891945013504,68.89566040039062,POS_0305,2002307S07070,NOAA HURSAT-B1 v07b
POS_0306.png,.png,31593,PNG,256,256,L,True,dd2ae372a849910470116b7b64ead9f47091f70ce0f9cf3aec7f9c1cba9c9ae2,0.0,0.0,41.34211322368325,61.646759033203125,POS_0306,2002319S06078,NOAA HURSAT-B1 v07b
POS_0307.png,.png,38633,PNG,256,256,L,True,06518225856650e3e2789d5c329c69e9a5ac4000c5fbd03c5205df087452d902,0.0,0.0,52.78070822011258,106.47589111328125,POS_0307,2002335S13182,NOAA HURSAT-B1 v07b
POS_0308.png,.png,39037,PNG,256,256,L,True,30ac682c364254f2f47e157a303658e937894fa2a912b5d23e6c3ebde444fc27,0.0,0.0,54.130117247158694,93.26416015625,POS_0308,2002356S07070,NOAA HURSAT-B1 v07b
POS_0309.png,.png,25594,PNG,256,256,L,True,84733d3df64b90c8bc57b96ad5bed75f11e738e1423d6b3de8b3d43c3b72375a,0.0,0.0,27.96399812189375,59.92930603027344,POS_0309,2002356S07070,NOAA GridSat-B1 v02r01
POS_0310.png,.png,36206,PNG,256,256,L,True,04282fc43b8f0b3f8914abd89f964ac8ed48bcc5b492d7510a483608875e1e34,0.0,0.0,52.422119794372094,84.35797119140625,POS_0310,2002358S08185,NOAA HURSAT-B1 v07b
POS_0311.png,.png,37444,PNG,256,256,L,True,8f191f54e4ab51305317902d6ff2049db349769fccd025696ecc6a4e4c8e0cb9,0.0,0.0,59.30209347296584,96.93377685546875,POS_0311,2002358S08185,NOAA HURSAT-B1 v07b
POS_0312.png,.png,35544,PNG,256,256,L,True,0edccc214ff371d46bde91ad933ceb81776cd3aa8554237f66eefeaf2e3237e0,0.0,0.0,48.36124554852079,95.20063781738281,POS_0312,2002358S08185,NOAA HURSAT-B1 v07b
POS_0313.png,.png,38377,PNG,256,256,L,True,4dd73fb2936a6c844298253e9caddc5169e39e4d22a753111bf9e96256ae15f0,0.0,0.0,53.939998242546906,112.44647216796875,POS_0313,2002359S03089,NOAA HURSAT-B1 v07b
POS_0314.png,.png,36944,PNG,256,256,L,True,8c1ec6e8f5af66c9384f9c839c90fec9c66c9372c106bad93e3376a4b25680c3,0.0,0.0,50.93488722919892,110.54873657226562,POS_0314,2002359S03089,NOAA HURSAT-B1 v07b
POS_0315.png,.png,36901,PNG,256,256,L,True,ec9e6877050a89f32590792ec4a1beb257464d4248074ec150672306f683bec1,0.0,0.0,46.03963884672405,99.49909973144531,POS_0315,2002359S03089,NOAA HURSAT-B1 v07b
POS_0316.png,.png,36995,PNG,256,256,L,True,81ab38730ebba91c747df442af31173b9b1b48b4e749af7f938ff03eababad1f,0.0,0.0,52.50191032791854,89.37461853027344,POS_0316,2002359S03089,NOAA HURSAT-B1 v07b
POS_0317.png,.png,36577,PNG,256,256,L,True,12b31e9f3563e04de4f198cb3c08ffbf1353c16c5da7bd260f665ee8f847386a,0.0,0.0,44.672047004598625,78.60356140136719,POS_0317,2002359S03089,NOAA HURSAT-B1 v07b
POS_0318.png,.png,36618,PNG,256,256,L,True,121eff9ce20144efb1ca2875dfa301bcedead37da9188592b2f570bb460cb03a,0.0,0.0,51.29600114871974,85.10884094238281,POS_0318,2002359S03089,NOAA HURSAT-B1 v07b
POS_0319.png,.png,37125,PNG,256,256,L,True,fe57392491d5f89a49e8ebf985f9bebd9ceaf87a29bb76c15004f1cc256d7425,0.0,0.0,51.81141363065013,93.46983337402344,POS_0319,2002359S03089,NOAA HURSAT-B1 v07b
POS_0320.png,.png,37514,PNG,256,256,L,True,b3d0aa5b24719608186c4cfdb95c4ab82b2bfd9c2a5ff98411b5a1b5106e3298,0.0,0.0,46.918615976843256,91.11717224121094,POS_0320,2002359S03089,NOAA HURSAT-B1 v07b
POS_0321.png,.png,36558,PNG,256,256,L,True,2e2b02ec730c7033beeec80a4ecafde1a5c4d76e8a3255376abd0308525dedc2,0.0,0.0,45.82528391361563,83.71011352539062,POS_0321,2002359S03089,NOAA HURSAT-B1 v07b
POS_0322.png,.png,36282,PNG,256,256,L,True,67c52387150eda5700ecde1341c8cf68d4a7b4d67608178cf926b5da266d108d,0.0,0.0,52.82128611536215,83.82243347167969,POS_0322,2002359S03089,NOAA HURSAT-B1 v07b
POS_0323.png,.png,36036,PNG,256,256,L,True,3371e3f17ae76886daa95abd82ebbac35f9cc12264530723345937b4c9aba3e1,0.0,0.0,41.8156228916392,73.08544921875,POS_0323,2002359S03089,NOAA HURSAT-B1 v07b
POS_0324.png,.png,35052,PNG,256,256,L,True,d0be8bf524153e4d7fc8568b9a5a7c5e30bbf3ada0106d9fbaede612096b565b,0.0,0.0,45.39520763868516,71.07144165039062,POS_0324,2002359S03089,NOAA HURSAT-B1 v07b
POS_0325.png,.png,33250,PNG,256,256,L,True,ac170a74643f9c10e5a5acc62a049f0feaa8555476fd4d699f40a41b1dc4bb3d,0.0,0.0,46.744752527929116,74.06602478027344,POS_0325,2002359S03089,NOAA GridSat-B1 v02r01
POS_0326.png,.png,34541,PNG,256,256,L,True,d01ddc840496ecbc4883c6d4f25b8713123540be834b15e567883af8f0ddb88f,0.0,0.0,50.36667736808039,78.80458068847656,POS_0326,2002359S03089,NOAA GridSat-B1 v02r01
POS_0327.png,.png,32993,PNG,256,256,L,True,1484127e6baed471d4d7e3dc8ece636f0c1ae4aeb3c53ca27291ba30a8d9b5f8,0.0,0.0,43.27163530261855,64.1358642578125,POS_0327,2002359S03089,NOAA GridSat-B1 v02r01
POS_0328.png,.png,32072,PNG,256,256,L,True,dc8b09a250faf896d8ab7aa8291153b3ab6162c75b15b983f24e953d7cd5a38c,0.0,0.0,32.22520119305724,71.01954650878906,POS_0328,2002364S16045,NOAA GridSat-B1 v02r01
POS_0329.png,.png,34079,PNG,256,256,L,True,bd76cfdf2c7444f82898f273f230c56ee5fce64c1488fcf34811370a4951bc2d,0.0,0.0,40.68122346170502,75.55242919921875,POS_0329,2002364S16045,NOAA GridSat-B1 v02r01
POS_0330.png,.png,33197,PNG,256,256,L,True,ccc54a812d8c378f4a535980cd9f40874e6aa6c1917b803159793d219a075d41,0.0,0.0,53.048240987087325,76.09449768066406,POS_0330,2003004S10136,NOAA HURSAT-B1 v07b
POS_0331.png,.png,37177,PNG,256,256,L,True,a6f010be73aa563033c59b366c744388cd3b5ed5361acc46677a731558fa9301,0.0,0.0,41.29781652935587,80.75404357910156,POS_0331,2003004S10136,NOAA HURSAT-B1 v07b
POS_0332.png,.png,37664,PNG,256,256,L,True,06cc8bee00bf7cd3e3294cc6cacc709364a05dee2545904fb53620f3ed866f2c,0.0,0.0,46.60603663037034,95.35775756835938,POS_0332,2003011N02180,NOAA HURSAT-B1 v07b
POS_0333.png,.png,34933,PNG,256,256,L,True,c60d8a0616535f61af4523211713b24972d619f8c52524405b9926de25f3b171,0.0,0.0,51.751457585179566,77.26210021972656,POS_0333,2003011N02180,NOAA HURSAT-B1 v07b
POS_0334.png,.png,36435,PNG,256,256,L,True,e843a8391ee94337902f972bf4501fb5c77aa8d65d403593b9ee599d5b6e8d80,0.0,0.0,51.6082161391911,86.99891662597656,POS_0334,2003011N02180,NOAA HURSAT-B1 v07b
POS_0335.png,.png,30152,PNG,256,256,L,True,3c8c7ec05a8b9c238212b256d3d7aa3780cef74c7ba24ba82a85b8ee91675903,0.0,0.0,40.062668156112856,59.36395263671875,POS_0335,2003011N02180,NOAA HURSAT-B1 v07b
POS_0336.png,.png,36559,PNG,256,256,L,True,44538028ff5473dbfd4f8ab078ff92b4f8870dd709f403e23870091bb4558cc8,0.0,0.0,49.086730123547326,93.9918212890625,POS_0336,2003021S10163,NOAA HURSAT-B1 v07b
POS_0337.png,.png,26734,PNG,256,256,L,True,415c4a9cb4a92e76c9640159811734a7fb642d0499f1a4fb86c583566526a0ec,0.0,0.0,21.19248358053043,42.93904113769531,POS_0337,2003021S10163,NOAA HURSAT-B1 v07b
POS_0338.png,.png,31323,PNG,256,256,L,True,423e093b6378830330de9498b09a38a59ce1caaed4ea1143d5edbf490926d963,0.0,0.0,41.085085911329614,56.677978515625,POS_0338,2003021S11081,NOAA GridSat-B1 v02r01
POS_0339.png,.png,36885,PNG,256,256,L,True,2fc09b0ac9d4a633f327fc78707cf44474ca3fdd4748f126edc0f067931c6240,0.0,0.0,45.254723534818034,74.99418640136719,POS_0339,2003021S11081,NOAA HURSAT-B1 v07b
POS_0340.png,.png,38349,PNG,256,256,L,True,5d1e8716c53f94ed4bdb45ad917856a726b4c79b93d8859cfea9c46879bb71bc,0.0,0.0,54.330160074553696,109.94459533691406,POS_0340,2003025S16173,NOAA HURSAT-B1 v07b
POS_0341.png,.png,38746,PNG,256,256,L,True,55e25a4b7830f0289b7c40d2ec97a8d31331c2633501f622b1e1c6a71b981372,0.0,0.0,54.47007868342283,104.1304931640625,POS_0341,2003025S16173,NOAA HURSAT-B1 v07b
POS_0342.png,.png,39212,PNG,256,256,L,True,1340010cfd85da0d2a7577f58b7ca74a00d50d974c8dbc3bb6e7116f229cd39e,0.0,0.0,54.78735949608725,98.37911987304688,POS_0342,2003025S16173,NOAA HURSAT-B1 v07b
POS_0343.png,.png,35722,PNG,256,256,L,True,fba85137cbd479c5b93cb3dac237c274141bd8a705ec0de7b1e382fbe08db9bb,0.0,0.0,57.531750269707885,94.20057678222656,POS_0343,2003025S16173,NOAA HURSAT-B1 v07b
POS_0344.png,.png,35203,PNG,256,256,L,True,3ec4165e3e30b7b2f09ef7682bbb80ad37b98b3dc831d9bff8527033c339c1e2,0.0,9.1552734375e-05,57.141766221704955,95.61749267578125,POS_0344,2003025S16173,NOAA HURSAT-B1 v07b
POS_0345.png,.png,32710,PNG,256,256,L,True,9c1aa1e3ebeda0ffafabbced9af2dc93f021f45ddd260ccd3898b49666c65c4e,0.0,0.0,46.51205334615275,64.69822692871094,POS_0345,2003035S10099,NOAA HURSAT-B1 v07b
POS_0346.png,.png,36991,PNG,256,256,L,True,6350b850e9a16d2ac2a558df1906d5bd48c4d6c55d07dd4f7b3512aa57b61fc7,0.0,0.0,45.29360372540892,115.31864929199219,POS_0346,2003036S10197,NOAA HURSAT-B1 v07b
POS_0347.png,.png,36213,PNG,256,256,L,True,ed72b03e612e3b502c166439e381757a774c103984fe0bffc56a0e977749c193,0.0,0.0,44.178148576338685,87.00221252441406,POS_0347,2003036S10197,NOAA HURSAT-B1 v07b
POS_0348.png,.png,25380,PNG,256,256,L,True,fefcb1b2cab65d213727aa0efaba3b8af93cdf8edcc69506b1f9dacf1ae212e0,0.0,0.0,30.288736684650225,54.68336486816406,POS_0348,2003036S10197,NOAA HURSAT-B1 v07b
POS_0349.png,.png,35089,PNG,256,256,L,True,0e9a0282e1cce5e39fb4daceff6dfaecf58c4b4fbfcd52ad1174e260cac90736,0.0107574462890625,0.0,62.031718821262444,86.53178405761719,POS_0349,2003056S17119,NOAA HURSAT-B1 v07b
POS_0350.png,.png,33596,PNG,256,256,L,True,7c1ba2fd72685785fcd457ae1d0d4daf86d5da213f73920a238eb2e9880957ba,0.0,0.0,42.64074085352608,75.10586547851562,POS_0350,2003056S21042,NOAA HURSAT-B1 v07b
POS_0351.png,.png,36139,PNG,256,256,L,True,6231976e02a014d55edaf7d21705f8fd81a1c3edb5b6e5f496c17dde0efc13e1,0.0150909423828125,0.0,56.57275459753033,77.37771606445312,POS_0351,2003061S21148,NOAA HURSAT-B1 v07b
POS_0352.png,.png,36549,PNG,256,256,L,True,eace1e9fb9397b3a276e3771b2a50c59ce1f08a715c8ba913b9f59655a86d272,0.0,0.0,59.93844659135196,99.30076599121094,POS_0352,2003061S21148,NOAA HURSAT-B1 v07b
POS_0353.png,.png,34639,PNG,256,256,L,True,3274bdef51e5a9f9da621d5277db34c32a10fed03e23bc97a30715749d9ae63f,0.0,0.0,52.69914715011593,79.32655334472656,POS_0353,2003062S10080,NOAA HURSAT-B1 v07b
POS_0354.png,.png,34800,PNG,256,256,L,True,908acf12bfba51a4adc5cc3fb78639eb0d4ce2bdbcce804c274a03665bb3868c,0.0,0.0,43.847288253265845,61.301666259765625,POS_0354,2003062S10080,NOAA HURSAT-B1 v07b
POS_0355.png,.png,30207,PNG,256,256,L,True,3796728888ee5b445aea02a15620ccac7591558085cf2ff9dad89f12c60f228d,0.0,0.0,32.726229753475835,73.70234680175781,POS_0355,2003062S10080,NOAA HURSAT-B1 v07b
POS_0356.png,.png,31109,PNG,256,256,L,True,3b6383081b72b0c15e7c87409929d4ecf6a170094279c462a03e0c8103786537,0.0,0.0,43.56241572106461,72.53730773925781,POS_0356,2003067S13130,NOAA HURSAT-B1 v07b
POS_0357.png,.png,35830,PNG,256,256,L,True,88d0b5d6070f6128f0e3ec574533d53278d3bf4120a5722987ec82a2155038c8,0.0,0.0,62.621238715102656,110.93380737304688,POS_0357,2003068S14172,NOAA HURSAT-B1 v07b
POS_0358.png,.png,34024,PNG,256,256,L,True,74c35845e860d390628dbc768e0582d6441724bbcbfe48478d9d7225416bc4bf,0.0,0.0,49.533888945859445,79.38313293457031,POS_0358,2003068S14172,NOAA HURSAT-B1 v07b
POS_0359.png,.png,37052,PNG,256,256,L,True,63e27594a80e61d4427cf39a454591ffc94e21b9fe238acf3c4d5aa15ad91a3a,0.0,0.0,51.8219179905296,92.20588684082031,POS_0359,2003103S14180,NOAA HURSAT-B1 v07b
POS_0360.png,.png,39142,PNG,256,256,L,True,f8e03ea4bedda32ea017e5de2365c21186b8532e4bc8530edc89ce75c8ffc6b4,0.0,0.0,47.54490136520944,124.20303344726562,POS_0360,2003129N05091,NOAA HURSAT-B1 v07b
POS_0361.png,.png,37486,PNG,256,256,L,True,6c3d84895fe3864177099e23c311ee420d5dee7934b27c8667089460ace043c8,0.0,0.0,55.74097418034124,127.57377624511719,POS_0361,2003129N05091,NOAA HURSAT-B1 v07b
POS_0362.png,.png,38381,PNG,256,256,L,True,c9d07010b70973fa997206398f77eaad6008313e772171b27af0dae7ae8621ac,0.0,0.0,55.393905321312076,125.75416564941406,POS_0362,2003129N05091,NOAA HURSAT-B1 v07b
POS_0363.png,.png,38866,PNG,256,256,L,True,6d87917b2e6761259a0599108121c98b5a6ab4793c64318d10b9d108947d78b4,0.0,0.0,52.42089252547708,119.02262878417969,POS_0363,2003129N05091,NOAA HURSAT-B1 v07b
POS_0364.png,.png,38481,PNG,256,256,L,True,db5cb8f0d819e611e240df2b85971b6ba6a3104a2192af5579096690fc8bc8cc,0.0,0.0,49.67809614532909,136.08822631835938,POS_0364,2003129N05091,NOAA HURSAT-B1 v07b
POS_0365.png,.png,38264,PNG,256,256,L,True,48485bc7c58d0c26397220a4ae441f9dd7ba0a08aa8e0e4394606c85db042fc4,0.006011962890625,0.0,53.5073141481178,121.25131225585938,POS_0365,2003129N05091,NOAA HURSAT-B1 v07b
POS_0366.png,.png,36100,PNG,256,256,L,True,ee6c38e0b7cbfb35fd06f9dba5118d1e000ba8f53a92c36c85b7abb5d09b20e1,0.0,0.0,56.728580663515366,85.29754638671875,POS_0366,2003129N05091,NOAA HURSAT-B1 v07b
POS_0367.png,.png,35861,PNG,256,256,L,True,3282aeab086eb52f3cd8e3c1fcae51562e860ec4bf6e004731e40cce9b76bcd3,0.0,0.0,56.837536624020565,89.56686401367188,POS_0367,2003129N05091,NOAA HURSAT-B1 v07b
POS_0368.png,.png,36652,PNG,256,256,L,True,503d6dc226d4f7c076959b20f574a776d4de020272145c88bc49c8e057d55649,0.0,0.0,56.13104094650914,98.65953063964844,POS_0368,2003129N05091,NOAA HURSAT-B1 v07b
POS_0369.png,.png,37136,PNG,256,256,L,True,f88645dcd58e001aa51c9b6ffc060f2780091445c09e1e62bccb6575a4c467fa,0.0142364501953125,0.0,58.20422177554279,91.94436645507812,POS_0369,2003129N05091,NOAA HURSAT-B1 v07b
POS_0370.png,.png,36205,PNG,256,256,L,True,e61d016085f75c6c22fb49eb073af17788002f3952e651cd5f9d1dec91f4eeaf,0.0,0.0,46.4002647108262,83.47671508789062,POS_0370,2003129N05091,NOAA HURSAT-B1 v07b
POS_0371.png,.png,35257,PNG,256,256,L,True,426a524ac0fe086d8742c6801a356285f5abc0d4fa5b06fc86a6d6ac4a3db9ce,0.0,0.0,39.48025284224047,85.16578674316406,POS_0371,2003129N05091,NOAA HURSAT-B1 v07b
POS_0372.png,.png,39031,PNG,256,256,L,True,252bb8d8b4434eed3147c378e7b5af665358037ee6f8d00e52067c1fcdb8dbc0,0.0,0.0,52.3224721270303,114.54051208496094,POS_0372,2003138N04148,NOAA HURSAT-B1 v07b
POS_0373.png,.png,36852,PNG,256,256,L,True,a42161f0461df64dcdda1d5916542e67c725bc06a40f086cc2c7f45b70c7325e,0.0,0.0,51.61967183242641,92.12245178222656,POS_0373,2003138N04148,NOAA HURSAT-B1 v07b
POS_0374.png,.png,29064,PNG,256,256,L,True,4f96a33874240fd0e7a6c3662e8f6282e58fc3c9073ec672af3e1b90cf2783e5,0.0,0.0092620849609375,38.492594707960066,81.56045532226562,POS_0374,2003138N04148,NOAA HURSAT-B1 v07b
POS_0375.png,.png,36797,PNG,256,256,L,True,2648351827b2fd893ca81fb4c13c84bac3200e2023a5789adf07782977e606f5,0.0,0.0,57.386373299295066,105.38969421386719,POS_0375,2003158N08156,NOAA HURSAT-B1 v07b
POS_0376.png,.png,36445,PNG,256,256,L,True,4b53e18c1b29dbba1830ebc02f4820b274aa24fcb035ecea58ae2459a48e6b09,0.0,0.0,44.99259029154475,77.43115234375,POS_0376,2003199N14255,NOAA HURSAT-B1 v07b
POS_0377.png,.png,32867,PNG,256,256,L,True,9b955a1f0930d9f283af8eaa17b994186fb24aac0654bc629b6ec602a9781911,0.0,0.0,36.460005174883065,67.7947998046875,POS_0377,2003199N14255,NOAA HURSAT-B1 v07b
POS_0378.png,.png,32080,PNG,256,256,L,True,71855b01b5ad37977e5d5e54ec89572325f52f141049fcf0c09ef3abcccf66d7,0.0,0.0,28.82927406172269,54.852691650390625,POS_0378,2003199N14255,NOAA HURSAT-B1 v07b
